product_family,month,total_downloads,ios_downloads,google_play_downloads,revenue_usd,paid_downloads_proxy,organic_downloads,organic_share,top_5_countries,ad_creative_count,rating,review_count,major_version,liveops_event,ip_collab,organic_paid_ratio,rpd_usd,download_peak_ratio,revenue_peak_ratio,revenue_persistence,3m_revenue_carryover,download_scope,revenue_scope,data_status,source_url,notes
Township,2026-02,8135022,n.a.,n.a.,31114745,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.824789287601189,0.7120862995491679,0.7609176994551232,1.068575115034331,0.7913406766467084,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2026-03,7239728,n.a.,n.a.,35228840,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.866044691181768,0.6337181535910411,0.8615287667397763,1.3594825426063915,0.820069951037567,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2026-04,7258796,n.a.,n.a.,33337814,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.592747061633913,0.635387240848556,0.8152833241520314,1.283128259017643,0.8125765967823103,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2026-05,8349229,n.a.,n.a.,35368927,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.236190790790383,0.7308365709027707,0.8649546240869463,1.1835130568500498,0.8472555716595846,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2026-06,7999268,n.a.,n.a.,36354118,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.5446805882738275,0.7002032876152114,0.8890476793006044,1.2696993787740827,0.8564285425131941,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2026-07,11345540,n.a.,n.a.,39584728,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.4890122462218636,0.9931139208949977,0.9680529332095378,0.9747652437870623,0.9073517455323629,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2026-08,8292473,n.a.,n.a.,40891078,n.a.,n.a.,n.a.,n.a.,n.a.,4.7,12897000,39.0.3,n.a.,n.a.,n.a.,4.931107764836859,0.7258685241025024,1,1.377659957409569,0.952366870836714,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2021-09,2549825,n.a.,n.a.,9424556,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.6961579716255035,0.4557263623981002,0.6265263199321073,1.374786213014389,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2021-10,2576095,n.a.,n.a.,9875671,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.833581836073592,0.4604215597313282,0.6565155757459804,1.4259010288942155,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2021-11,2232400,n.a.,n.a.,10009894,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.483915964880846,0.39899347265695445,0.6654384621122185,1.6677928530533817,0.6494934525967687,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2021-12,2393749,n.a.,n.a.,10864964,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.538890251233525,0.4278311351814693,0.7222818678264342,1.6882405426619322,0.6814119685615444,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2022-01,3114011,n.a.,n.a.,10499607,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.3717308641491632,0.5565624721295267,0.6979936385802571,1.2541155279650542,0.6952379895063032,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2022-02,3811036,n.a.,n.a.,10123275,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.656305267124215,0.6811406952430877,0.6729758124850341,0.9880129277033731,0.6977504396305751,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2022-03,3885059,n.a.,n.a.,11222509,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.8886328367213987,0.6943707139791949,0.7460507703678511,1.0744271832728887,0.7056734071443808,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2022-04,3008110,n.a.,n.a.,10677481,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.5495646768236533,0.5376349467094209,0.7098183593025493,1.3202608268807152,0.7096149807184782,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2022-05,2426397,n.a.,n.a.,10113186,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.1679848763413405,0.433666262799864,0.6723051152084946,1.5502822628348238,0.7093914149596315,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2022-06,2301427,n.a.,n.a.,10753689,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.672617901849591,0.41133056387586303,0.714884520274948,1.7379805515514661,0.6990026649286639,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2022-07,2369719,n.a.,n.a.,9685699,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.087277436691861,0.4235362896573936,0.6438866032988813,1.5202631250789234,0.6770254129274413,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2022-08,2767705,n.a.,n.a.,10047139,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.6301336305711773,0.4946677249776098,0.6679144379338775,1.3502284547958114,0.6755618538359022,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2022-09,2179552,n.a.,n.a.,8925261,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.094997962884116,0.38954802961674,0.5933341505704417,1.5231347753297542,0.6350450639344001,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2022-10,2255382,n.a.,n.a.,9253488,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.102847322537823,0.40310101072746246,0.6151540489733326,1.526054345195477,0.6254675458258839,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2022-11,1932665,n.a.,n.a.,8911429,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.610953786610716,0.3454222898371944,0.5924146258673892,1.715044579626312,0.6003009418037212,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2022-12,2221075,n.a.,n.a.,10603096,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.7738577040397105,0.39696937255041437,0.7048733878568759,1.7756367029734978,0.6374806875658658,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2023-01,4692633,n.a.,n.a.,9743014,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.0762360917634086,0.8387071925168528,0.6476967940417565,0.7722561578351337,0.6483282692553406,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2023-02,5595079,n.a.,n.a.,9806984,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.7527874047891012,1,0.6519493963591555,0.6519493963591555,0.668173192752596,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2023-03,4371343,n.a.,n.a.,10840337,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.479864197341641,0.7812835171764331,0.7206447123274412,0.9223856596026226,0.673430300909451,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2023-04,4122161,n.a.,n.a.,10489357,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.544625743633012,0.7367475955209927,0.6973122383339957,0.9464737212218383,0.6899687823401974,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2023-05,3382663,n.a.,n.a.,9393943,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.777085095381952,0.6045782374118399,0.6244912266892976,1.0329369931718082,0.6808160591169116,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2023-06,2254648,n.a.,n.a.,9595079,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.255688249340917,0.4029698240185706,0.6378623603412027,1.5829035384838324,0.6532219417881654,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2023-07,2040062,n.a.,n.a.,7872935,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.8591645744099936,0.36461719307269835,0.523377546126808,1.4354165301866486,0.595243711052436,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2023-08,1895444,n.a.,n.a.,8077737,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.2616595372904715,0.33876983685127593,0.5369923883936198,1.5851245594493881,0.5660774316205436,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2023-09,2364762,n.a.,n.a.,8378192,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.542932438866998,0.4226503325511579,0.5569660577585429,1.3177939655143351,0.5391119974263235,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2023-10,2593182,n.a.,n.a.,8862119,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.4174689628417907,0.463475493375518,0.589136592097326,1.2711278169350686,0.5610316794164963,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2023-11,2530488,n.a.,n.a.,8582731,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.3917295794329,0.4522702896598958,0.5705634162922067,1.261554051497096,0.5722220220493585,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2023-12,3442154,n.a.,n.a.,9815348,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.851513325667591,0.6152109737860717,0.6525054189601048,1.0606205785708263,0.6040684757832124,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2024-01,2704985,n.a.,n.a.,9321526,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.446054599193711,0.48345787432134557,0.6196770840909064,1.281760246351926,0.6142486397810727,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2024-02,2745546,n.a.,n.a.,9633319,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.508707921848696,0.490707280451268,0.6404044818453036,1.305064154043873,0.6375289949654384,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2024-03,2865231,n.a.,n.a.,9840228,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.4343576486503182,0.5120983993255502,0.6541593934115177,1.2774095647888497,0.6380803197825758,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2024-04,2650172,n.a.,n.a.,9312795,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.5140341834416784,0.47366122980569175,0.6190966640372373,1.3070452574115194,0.637886846431353,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2024-05,3685784,n.a.,n.a.,9614321,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.6084873665955466,0.6587545948859703,0.6391415314181355,0.9702270562966929,0.6374658629556301,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2024-06,3913298,n.a.,n.a.,10110224,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.583555865155171,0.6994178277018073,0.6721082071568432,0.9609537826127483,0.6434488008707387,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2024-07,3247234,n.a.,n.a.,9989269,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.076239347087398,0.580373217250373,0.664067351860595,1.1442074377703688,0.6584390301451911,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2024-08,2611092,n.a.,n.a.,9409956,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.603839313206888,0.4666765205638741,0.6255557400691398,1.340448281634773,0.6539104330288593,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2024-09,2368560,n.a.,n.a.,9465339,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.9962420204681326,0.4233291433418545,0.6292374951753539,1.4864024957223898,0.6396201957016963,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2024-10,2143209,n.a.,n.a.,9787419,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.566712345832814,0.38305250024173026,0.6506487528647064,1.6985889726711247,0.6351473293697334,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2024-11,2485665,n.a.,n.a.,8958311,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.60398967680681,0.44425914272166667,0.5955312508766796,1.3405042093861568,0.6251391663055799,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2024-12,2447608,n.a.,n.a.,9961171,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.069757493847054,0.43745727272126095,0.6621994509708923,1.513746581126867,0.6361264849040927,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2025-01,2560450,n.a.,n.a.,9434455,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.684686285613857,0.45762535256428016,0.6271843863748138,1.3705193186094657,0.6283050294074619,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2025-02,2607130,n.a.,n.a.,10111026,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.878220878897485,0.46596839830143594,0.6721615225712336,1.4425045239578906,0.6538484533056466,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2025-03,2674428,n.a.,n.a.,11026008,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.122753725282565,0.47799646796765516,0.7329877625834017,1.5334585330722594,0.6774445571764831,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Hay Day,2025-04,2457184,n.a.,n.a.,11272195,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.587444407907588,0.439168776705387,0.7493537998932894,1.70630026459278,0.718167695015975,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-downloads | https://app.diandian.com/app/ky58i5u6ekqvb7y/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
