product_family,month,total_downloads,ios_downloads,google_play_downloads,revenue_usd,paid_downloads_proxy,organic_downloads,organic_share,top_5_countries,ad_creative_count,rating,review_count,major_version,liveops_event,ip_collab,organic_paid_ratio,rpd_usd,download_peak_ratio,revenue_peak_ratio,revenue_persistence,3m_revenue_carryover,download_scope,revenue_scope,data_status,source_url,notes
Rent Please!,2026-02,1049528,n.a.,n.a.,444689,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.42370379827884536,0.9202140065197988,0.7658574474461027,0.8322601503779925,0.7365479360202443,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/nzki9u1w9r8ecvn/googleplay-downloads | https://app.diandian.com/app/nzki9u1w9r8ecvn/googleplay-income,n.a.
Rent Please!,2026-03,954929,n.a.,n.a.,572464,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.5994833123719145,0.8372706979060539,0.9859155899848788,1.1775350462527516,0.8409622452388907,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/nzki9u1w9r8ecvn/googleplay-downloads | https://app.diandian.com/app/nzki9u1w9r8ecvn/googleplay-income,n.a.
Rent Please!,2026-04,712623,n.a.,n.a.,580642,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.8147954809204867,0.6248196007806924,1,1.6004619553396395,0.9172576791436606,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/nzki9u1w9r8ecvn/googleplay-downloads | https://app.diandian.com/app/nzki9u1w9r8ecvn/googleplay-income,n.a.
Rent Please!,2026-05,666216,n.a.,n.a.,481979,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.7234575573087407,0.5841304801468796,0.8300794637659694,1.4210514465145627,0.9386650179169495,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/nzki9u1w9r8ecvn/googleplay-downloads | https://app.diandian.com/app/nzki9u1w9r8ecvn/googleplay-income,n.a.
Rent Please!,2026-06,722695,n.a.,n.a.,449721,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.6222832591895613,0.6336506138395793,0.7745237168513474,1.222319839884875,0.8682010602057723,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/nzki9u1w9r8ecvn/googleplay-downloads | https://app.diandian.com/app/nzki9u1w9r8ecvn/googleplay-income,n.a.
Rent Please!,2026-07,981589,n.a.,n.a.,502805,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.512235772813265,0.8606458774284848,0.8659466590429215,1.006159073962307,0.8235166132200793,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/nzki9u1w9r8ecvn/googleplay-downloads | https://app.diandian.com/app/nzki9u1w9r8ecvn/googleplay-income,n.a.
Rent Please!,2026-08,1140526,n.a.,n.a.,556227,n.a.,n.a.,n.a.,n.a.,n.a.,4.4,394000,1.98.5.2,n.a.,n.a.,n.a.,0.4876933976077705,1,0.9579517155148956,0.9579517155148956,0.8661406971363882,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/nzki9u1w9r8ecvn/googleplay-downloads | https://app.diandian.com/app/nzki9u1w9r8ecvn/googleplay-income,n.a.
疯狂水世界 / Wild Water World,2025-09,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/ky51t5u1jddos74/android-downloads | https://app.diandian.com/app/ky51t5u1jddos74/android-income,"Domestic Android monthly table returned source total 0 while the iOS download page returned no table; family downloads are therefore unavailable, not zero."
疯狂水世界 / Wild Water World,2025-10,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/ky51t5u1jddos74/android-downloads | https://app.diandian.com/app/ky51t5u1jddos74/android-income,"Domestic Android monthly table returned source total 0 while the iOS download page returned no table; family downloads are therefore unavailable, not zero."
疯狂水世界 / Wild Water World,2025-11,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/ky51t5u1jddos74/android-downloads | https://app.diandian.com/app/ky51t5u1jddos74/android-income,"Domestic Android monthly table returned source total 0 while the iOS download page returned no table; family downloads are therefore unavailable, not zero."
疯狂水世界 / Wild Water World,2025-12,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/ky51t5u1jddos74/android-downloads | https://app.diandian.com/app/ky51t5u1jddos74/android-income,"Domestic Android monthly table returned source total 0 while the iOS download page returned no table; family downloads are therefore unavailable, not zero."
疯狂水世界 / Wild Water World,2026-01,n.a.,n.a.,n.a.,90655,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.013382212249222834,n.a.,n.a.,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/ky51t5u1jddos74/android-downloads | https://app.diandian.com/app/ky51t5u1jddos74/android-income,"Domestic Android monthly table returned source total 0 while the iOS download page returned no table; family downloads are therefore unavailable, not zero."
疯狂水世界 / Wild Water World,2026-02,n.a.,n.a.,n.a.,870659,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.1285240034713596,n.a.,n.a.,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/ky51t5u1jddos74/android-downloads | https://app.diandian.com/app/ky51t5u1jddos74/android-income,"Domestic Android monthly table returned source total 0 while the iOS download page returned no table; family downloads are therefore unavailable, not zero."
疯狂水世界 / Wild Water World,2026-03,n.a.,n.a.,n.a.,3041607,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.4489926694911689,n.a.,0.19696629507058377,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/ky51t5u1jddos74/android-downloads | https://app.diandian.com/app/ky51t5u1jddos74/android-income,"Domestic Android monthly table returned source total 0 while the iOS download page returned no table; family downloads are therefore unavailable, not zero."
疯狂水世界 / Wild Water World,2026-04,n.a.,n.a.,n.a.,4106505,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.606189636671941,n.a.,0.3945687698781565,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/ky51t5u1jddos74/android-downloads | https://app.diandian.com/app/ky51t5u1jddos74/android-income,"Domestic Android monthly table returned source total 0 while the iOS download page returned no table; family downloads are therefore unavailable, not zero."
疯狂水世界 / Wild Water World,2026-05,n.a.,n.a.,n.a.,3878168,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.5724832310864709,n.a.,0.5425551790831936,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/ky51t5u1jddos74/android-downloads | https://app.diandian.com/app/ky51t5u1jddos74/android-income,"Domestic Android monthly table returned source total 0 while the iOS download page returned no table; family downloads are therefore unavailable, not zero."
疯狂水世界 / Wild Water World,2026-06,n.a.,n.a.,n.a.,4033730,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.5954468150246277,n.a.,0.5913732275943465,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/ky51t5u1jddos74/android-downloads | https://app.diandian.com/app/ky51t5u1jddos74/android-income,"Domestic Android monthly table returned source total 0 while the iOS download page returned no table; family downloads are therefore unavailable, not zero."
疯狂水世界 / Wild Water World,2026-07,n.a.,n.a.,n.a.,4275015,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.6310645645426215,n.a.,0.5996648702179067,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/ky51t5u1jddos74/android-downloads | https://app.diandian.com/app/ky51t5u1jddos74/android-income,"Domestic Android monthly table returned source total 0 while the iOS download page returned no table; family downloads are therefore unavailable, not zero."
疯狂水世界 / Wild Water World,2026-08,n.a.,n.a.,n.a.,6774291,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1,n.a.,0.7421704598557498,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/ky51t5u1jddos74/android-downloads | https://app.diandian.com/app/ky51t5u1jddos74/android-income,"Domestic Android monthly table returned source total 0 while the iOS download page returned no table; family downloads are therefore unavailable, not zero."
Animal Restaurant,2025-09,155549,n.a.,n.a.,40412,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.2598023773859041,0.8622067757527382,0.8125628342783608,0.9424222322643703,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-downloads | https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-income,n.a.
Animal Restaurant,2025-10,178781,n.a.,n.a.,45177,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.2526946375733439,0.9909815529244823,0.9083725419230305,0.9166392040723013,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-downloads | https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-income,n.a.
Animal Restaurant,2025-11,159259,n.a.,n.a.,44584,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.279946502238492,0.882771274001153,0.89644910926127,1.015494200664372,0.8724614951542204,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-downloads | https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-income,n.a.
Animal Restaurant,2025-12,180408,n.a.,n.a.,46403,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.2572114318655492,1,0.9330236860095709,0.9330236860095709,0.9126151123979571,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-downloads | https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-income,n.a.
Animal Restaurant,2026-01,176265,n.a.,n.a.,26399,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.14976881400164524,0.9770353864573633,0.5308038766236377,0.5432800940284074,0.7867588906314928,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-downloads | https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-income,n.a.
Animal Restaurant,2026-02,157613,n.a.,n.a.,28267,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.17934434342344857,0.8736475100882444,0.5683636948566373,0.6505640871101763,0.6773970858299486,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-downloads | https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-income,n.a.
Animal Restaurant,2026-03,175171,n.a.,n.a.,20183,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.11521884330168806,0.9709713538202297,0.4058189568504444,0.41795152375378897,0.5016621761102399,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-downloads | https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-income,n.a.
Animal Restaurant,2026-04,161050,n.a.,n.a.,20299,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.12604160198696057,0.8926987716730965,0.4081513652632002,0.4572106271617723,0.46077800565676064,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-downloads | https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-income,n.a.
Animal Restaurant,2026-05,163653,n.a.,n.a.,49734,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.3038991035911349,0.9071271783956365,1,1.1023812579054464,0.6046567740378815,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-downloads | https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-income,n.a.
Animal Restaurant,2026-06,176851,n.a.,n.a.,26657,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.15073140666436718,0.9802835794421534,0.535991474645112,0.5467718585576297,0.6480476133027707,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-downloads | https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-income,n.a.
Animal Restaurant,2026-07,164377,n.a.,n.a.,33536,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.20401881041751582,0.9111403041993703,0.6743073149153497,0.7400696817027225,0.7367662631868206,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-downloads | https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-income,n.a.
Animal Restaurant,2026-08,136724,n.a.,n.a.,36059,n.a.,n.a.,n.a.,n.a.,n.a.,4.7,690000,12.41,n.a.,n.a.,n.a.,0.26373570112050554,0.7578599618642189,0.7250371978927896,0.9566901992147859,0.6451119958177505,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-downloads | https://app.diandian.com/app/7yr6i9u76w8uoyw/googleplay-income,n.a.
Big Farm Homestead,2025-09,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-downloads | https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-income,n.a.
Big Farm Homestead,2025-10,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-downloads | https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-income,n.a.
Big Farm Homestead,2025-11,104377,n.a.,n.a.,23063,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.22095864031347903,0.10822101028533511,0.018877685075063006,0.17443641512207447,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-downloads | https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-income,n.a.
Big Farm Homestead,2025-12,542045,n.a.,n.a.,157113,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.28985231853443905,0.5620075066357001,0.12860121125605403,0.2288247216231844,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-downloads | https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-income,n.a.
Big Farm Homestead,2026-01,839842,n.a.,n.a.,530198,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.6313068410486734,0.8707718148639682,0.43398130648346944,0.49838694716050946,0.19382006760486217,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-downloads | https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-income,n.a.
Big Farm Homestead,2026-02,878660,n.a.,n.a.,841099,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.9572519518357498,0.9110194094226941,0.6884621271712448,0.7557052243349215,0.41701488163692274,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-downloads | https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-income,n.a.
Big Farm Homestead,2026-03,730182,n.a.,n.a.,1146063,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.5695580006080676,0.7570732415394824,0.9380833538647155,1.2390919430161806,0.6868422625064766,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-downloads | https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-income,n.a.
Big Farm Homestead,2026-04,771505,n.a.,n.a.,1177072,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.5256829184515979,0.7999180905773059,0.9634650534047853,1.2044546369859526,0.863336844813582,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-downloads | https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-income,n.a.
Big Farm Homestead,2026-05,964480,n.a.,n.a.,1221707,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.2667001907763769,1,1,1,0.9671828024231669,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-downloads | https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-income,n.a.
Big Farm Homestead,2026-06,612999,n.a.,n.a.,1066240,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.7393829353718357,0.6355746101526211,0.8727460839628487,1.3731607116169657,0.945403712455878,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-downloads | https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-income,n.a.
Big Farm Homestead,2026-07,481050,n.a.,n.a.,1071742,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.227922253404012,0.49876617451891175,0.8772496187711128,1.7588394393771185,0.9166652342446538,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-downloads | https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-income,n.a.
Big Farm Homestead,2026-08,506249,n.a.,n.a.,1126094,n.a.,n.a.,n.a.,n.a.,n.a.,4.6,62000,1.0.6384,n.a.,n.a.,n.a.,2.2243876037286,0.5248932067020571,0.9217381909082947,1.7560490003283602,0.8905779645474187,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-downloads | https://app.diandian.com/app/nldiru05oqpqbq4/googleplay-income,n.a.
Resortopia,2025-09,n.a.,n.a.,n.a.,2931,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.7585403726708074,n.a.,n.a.,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-downloads | https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-income,Both matched iOS and Google Play download pages explicitly returned no monthly download data; income is available.
Resortopia,2025-10,n.a.,n.a.,n.a.,3119,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.8071946169772257,n.a.,n.a.,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-downloads | https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-income,Both matched iOS and Google Play download pages explicitly returned no monthly download data; income is available.
Resortopia,2025-11,n.a.,n.a.,n.a.,3644,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.943064182194617,n.a.,0.8362663906142167,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-downloads | https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-income,Both matched iOS and Google Play download pages explicitly returned no monthly download data; income is available.
Resortopia,2025-12,n.a.,n.a.,n.a.,3052,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.7898550724637681,n.a.,0.8467046238785368,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-downloads | https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-income,Both matched iOS and Google Play download pages explicitly returned no monthly download data; income is available.
Resortopia,2026-01,n.a.,n.a.,n.a.,2109,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.5458074534161491,n.a.,0.759575569358178,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-downloads | https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-income,Both matched iOS and Google Play download pages explicitly returned no monthly download data; income is available.
Resortopia,2026-02,n.a.,n.a.,n.a.,3004,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.777432712215321,n.a.,0.7043650793650793,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-downloads | https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-income,Both matched iOS and Google Play download pages explicitly returned no monthly download data; income is available.
Resortopia,2026-03,n.a.,n.a.,n.a.,1978,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.5119047619047619,n.a.,0.6117149758454106,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-downloads | https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-income,Both matched iOS and Google Play download pages explicitly returned no monthly download data; income is available.
Resortopia,2026-04,n.a.,n.a.,n.a.,2877,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.7445652173913043,n.a.,0.677967563837129,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-downloads | https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-income,Both matched iOS and Google Play download pages explicitly returned no monthly download data; income is available.
Resortopia,2026-05,n.a.,n.a.,n.a.,1845,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.47748447204968947,n.a.,0.577984817115252,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-downloads | https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-income,Both matched iOS and Google Play download pages explicitly returned no monthly download data; income is available.
Resortopia,2026-06,n.a.,n.a.,n.a.,2871,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.7430124223602484,n.a.,0.6550207039337475,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-downloads | https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-income,Both matched iOS and Google Play download pages explicitly returned no monthly download data; income is available.
Resortopia,2026-07,n.a.,n.a.,n.a.,3864,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1,n.a.,0.7401656314699793,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-downloads | https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-income,Both matched iOS and Google Play download pages explicitly returned no monthly download data; income is available.
Resortopia,2026-08,n.a.,n.a.,n.a.,2983,n.a.,n.a.,n.a.,n.a.,n.a.,4.5,125000,12.1.0,n.a.,n.a.,n.a.,n.a.,n.a.,0.7719979296066253,n.a.,0.838336783988958,Diandian product collection,Diandian product collection,source_unavailable;verified_visible_table;same_scope,https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-downloads | https://app.diandian.com/app/340qiku2kkv6i1n/googleplay-income,Both matched iOS and Google Play download pages explicitly returned no monthly download data; income is available.
Cat Snack Bar,2025-09,124888,n.a.,n.a.,23331,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.1868153865863814,0.905221652025166,0.897725960983493,0.991719496517893,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-downloads | https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-income,n.a.
